Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Wed Feb  2 15:24:58 2022 ; 6830 ;; 94.32 ;;
Wed Feb  2 15:25:24 2022 ; 6878 ;; 94.34 ;;
Wed Feb  2 15:26:08 2022 ; 6959 ;; 94.4 ;;
Wed Feb  2 15:27:06 2022 ; 7068 ;; 94.47 ;;
Wed Feb  2 15:27:08 2022 ; 7071 ;; 94.46 ;;
Wed Feb  2 15:27:19 2022 ; 7091 ;; 94.46 ;;
Wed Feb  2 15:28:15 2022 ; 7194 ;; 94.52 ;;
Wed Feb  2 15:28:30 2022 ; 7221 ;; 94.53 ;;
Wed Feb  2 15:28:33 2022 ; 7226 ;; 94.52 ;;
Wed Feb  2 15:28:42 2022 ; 7242 ;; 94.52 ;;
Wed Feb  2 15:28:49 2022 ; 7254 ;; 94.51 ;;
Wed Feb  2 15:28:58 2022 ; 7271 ;; 94.51 ;;
Wed Feb  2 15:29:06 2022 ; 7285 ;; 94.51 ;;
Wed Feb  2 15:29:07 2022 ; 7286 ;; 94.5 ;;
Wed Feb  2 15:29:09 2022 ; 7289 ;; 94.48 ;;
Wed Feb  2 15:29:13 2022 ; 7296 ;; 94.48 ;;
Wed Feb  2 15:29:18 2022 ; 7303 ;; 94.47 ;;
Wed Feb  2 15:29:23 2022 ; 7313 ;; 94.46 ;;
Wed Feb  2 15:30:08 2022 ; 7396 ;; 94.51 ;;
Wed Feb  2 15:31:17 2022 ; 7524 ;; 94.59 ;;
Wed Feb  2 15:31:31 2022 ; 7549 ;; 94.6 ;;
Wed Feb  2 15:31:50 2022 ; 7584 ;; 94.61 ;;
Wed Feb  2 15:31:57 2022 ; 7596 ;; 94.6 ;;
Wed Feb  2 15:32:24 2022 ; 7646 ;; 94.62 ;;
Wed Feb  2 15:32:41 2022 ; 7676 ;; 94.63 ;;
Wed Feb  2 15:32:51 2022 ; 7694 ;; 94.63 ;;
Wed Feb  2 15:32:56 2022 ; 7702 ;; 94.62 ;;
Wed Feb  2 15:32:57 2022 ; 7703 ;; 94.61 ;;
Wed Feb  2 15:33:16 2022 ; 7738 ;; 94.62 ;;
Wed Feb  2 15:33:26 2022 ; 7756 ;; 94.62 ;;
Wed Feb  2 15:34:17 2022 ; 7851 ;; 94.68 ;;
Wed Feb  2 15:34:23 2022 ; 7861 ;; 94.67 ;;
Wed Feb  2 15:34:24 2022 ; 7862 ;; 94.66 ;;
Wed Feb  2 15:34:39 2022 ; 7889 ;; 94.66 ;;
Wed Feb  2 15:34:48 2022 ; 7905 ;; 94.66 ;;
Wed Feb  2 15:35:39 2022 ; 7999 ;; 94.71 ;;
Wed Feb  2 15:35:51 2022 ; 8021 ;; 94.71 ;;
Wed Feb  2 15:36:06 2022 ; 8048 ;; 94.72 ;;
Wed Feb  2 15:36:14 2022 ; 8062 ;; 94.72 ;;
Wed Feb  2 15:36:15 2022 ; 8063 ;; 94.7 ;;
Wed Feb  2 15:36:19 2022 ; 8071 ;; 94.7 ;;
Wed Feb  2 15:36:20 2022 ; 8072 ;; 94.69 ;;
Wed Feb  2 15:36:29 2022 ; 8088 ;; 94.68 ;;
Wed Feb  2 15:36:57 2022 ; 8139 ;; 94.7 ;;
Wed Feb  2 15:37:09 2022 ; 8161 ;; 94.71 ;;
Wed Feb  2 15:37:37 2022 ; 8212 ;; 94.73 ;;
Wed Feb  2 15:37:41 2022 ; 8219 ;; 94.72 ;;
Wed Feb  2 15:37:50 2022 ; 8235 ;; 94.72 ;;
Wed Feb  2 15:38:13 2022 ; 8277 ;; 94.73 ;;
Wed Feb  2 15:38:21 2022 ; 8291 ;; 94.73 ;;
Wed Feb  2 15:38:34 2022 ; 8314 ;; 94.73 ;;
Wed Feb  2 15:38:43 2022 ; 8330 ;; 94.73 ;;
Wed Feb  2 15:38:45 2022 ; 8333 ;; 94.72 ;;
Wed Feb  2 15:39:52 2022 ; 8458 ;; 94.79 ;;
Wed Feb  2 15:39:58 2022 ; 8467 ;; 94.78 ;;
Wed Feb  2 15:41:34 2022 ; 8648 ;; 94.88 ;;
Wed Feb  2 15:41:54 2022 ; 8685 ;; 94.89 ;;
Wed Feb  2 15:42:14 2022 ; 8722 ;; 94.9 ;;
Wed Feb  2 15:42:42 2022 ; 8774 ;; 94.92 ;;
Wed Feb  2 15:43:18 2022 ; 8842 ;; 94.94 ;;
Wed Feb  2 15:43:22 2022 ; 8848 ;; 94.94 ;;
Wed Feb  2 15:44:03 2022 ; 8926 ;; 94.97 ;;
Wed Feb  2 15:44:08 2022 ; 8935 ;; 94.96 ;;
Wed Feb  2 15:44:14 2022 ; 8944 ;; 94.96 ;;
Wed Feb  2 15:44:42 2022 ; 8997 ;; 94.98 ;;
Wed Feb  2 15:44:57 2022 ; 9024 ;; 94.98 ;;
Wed Feb  2 15:45:02 2022 ; 9033 ;; 94.97 ;;
Wed Feb  2 15:45:12 2022 ; 9052 ;; 94.97 ;;
Wed Feb  2 15:45:18 2022 ; 9062 ;; 94.97 ;;
Wed Feb  2 15:45:28 2022 ; 9080 ;; 94.97 ;;
Wed Feb  2 15:45:33 2022 ; 9088 ;; 94.96 ;;
Wed Feb  2 15:45:44 2022 ; 9109 ;; 94.96 ;;
Wed Feb  2 15:45:50 2022 ; 9119 ;; 94.96 ;;
Wed Feb  2 15:46:09 2022 ; 9155 ;; 94.96 ;;
Wed Feb  2 15:46:20 2022 ; 9174 ;; 94.96 ;;
Wed Feb  2 15:46:24 2022 ; 9181 ;; 94.96 ;;
Wed Feb  2 15:46:25 2022 ; 9182 ;; 94.95 ;;
Wed Feb  2 15:47:12 2022 ; 9271 ;; 94.98 ;;
Wed Feb  2 15:47:14 2022 ; 9274 ;; 94.98 ;;
Wed Feb  2 15:47:23 2022 ; 9290 ;; 94.97 ;;
Wed Feb  2 15:47:35 2022 ; 9311 ;; 94.97 ;;
Wed Feb  2 15:47:39 2022 ; 9318 ;; 94.97 ;;
Wed Feb  2 15:47:49 2022 ; 9337 ;; 94.97 ;;
Wed Feb  2 15:47:56 2022 ; 9348 ;; 94.96 ;;
Wed Feb  2 15:48:00 2022 ; 9356 ;; 94.96 ;;
Wed Feb  2 15:48:12 2022 ; 9377 ;; 94.96 ;;
Wed Feb  2 15:48:21 2022 ; 9394 ;; 94.95 ;;
Wed Feb  2 15:48:27 2022 ; 9404 ;; 94.95 ;;
Wed Feb  2 15:48:45 2022 ; 9438 ;; 94.96 ;;
Wed Feb  2 15:48:59 2022 ; 9464 ;; 94.96 ;;
Wed Feb  2 15:49:06 2022 ; 9475 ;; 94.96 ;;
Wed Feb  2 15:49:08 2022 ; 9479 ;; 94.95 ;;
Wed Feb  2 15:49:09 2022 ; 9480 ;; 94.94 ;;
Wed Feb  2 15:49:10 2022 ; 9481 ;; 94.93 ;;
Wed Feb  2 15:49:12 2022 ; 9483 ;; 94.92 ;;
Wed Feb  2 15:49:16 2022 ; 9491 ;; 94.91 ;;
Wed Feb  2 15:49:17 2022 ; 9492 ;; 94.9 ;;
Wed Feb  2 15:49:22 2022 ; 9500 ;; 94.89 ;;
Wed Feb  2 15:49:23 2022 ; 9501 ;; 94.88 ;;
Wed Feb  2 15:49:25 2022 ; 9503 ;; 94.88 ;;
Wed Feb  2 15:49:26 2022 ; 9504 ;; 94.87 ;;
Wed Feb  2 15:50:20 2022 ; 9607 ;; 94.91 ;;
Wed Feb  2 15:50:22 2022 ; 9610 ;; 94.9 ;;
Wed Feb  2 15:50:23 2022 ; 9611 ;; 94.89 ;;
Wed Feb  2 15:50:38 2022 ; 9638 ;; 94.9 ;;
Wed Feb  2 15:50:48 2022 ; 9655 ;; 94.89 ;;
Wed Feb  2 15:50:53 2022 ; 9665 ;; 94.89 ;;
Wed Feb  2 15:51:18 2022 ; 9712 ;; 94.9 ;;
Wed Feb  2 15:51:40 2022 ; 9752 ;; 94.91 ;;
Wed Feb  2 15:51:45 2022 ; 9761 ;; 94.91 ;;
Wed Feb  2 15:51:52 2022 ; 9772 ;; 94.9 ;;
Wed Feb  2 15:51:53 2022 ; 9774 ;; 94.89 ;;
Wed Feb  2 15:51:59 2022 ; 9785 ;; 94.89 ;;
Wed Feb  2 15:52:05 2022 ; 9795 ;; 94.89 ;;
Wed Feb  2 15:52:09 2022 ; 9802 ;; 94.88 ;;
Wed Feb  2 15:52:15 2022 ; 9812 ;; 94.87 ;;
Wed Feb  2 15:52:31 2022 ; 9841 ;; 94.88 ;;
Wed Feb  2 15:52:42 2022 ; 9861 ;; 94.88 ;;
Wed Feb  2 15:52:50 2022 ; 9875 ;; 94.88 ;;
Wed Feb  2 15:52:54 2022 ; 9882 ;; 94.87 ;;
Wed Feb  2 15:53:46 2022 ; 9981 ;; 94.91 ;;
Wed Feb  2 15:53:47 2022 ; 9982 ;; 94.9 ;;
Wed Feb  2 15:53:52 2022 ; 9990 ;; 94.89 ;;
Wed Feb  2 15:54:17 2022 ; 10036 ;; 94.91 ;;
Wed Feb  2 15:54:58 2022 ; 10113 ;; 94.94 ;;
Wed Feb  2 15:55:11 2022 ; 10138 ;; 94.94 ;;
Wed Feb  2 15:55:23 2022 ; 10159 ;; 94.94 ;;
Wed Feb  2 15:56:21 2022 ; 10269 ;; 94.98 ;;
Wed Feb  2 15:57:03 2022 ; 10347 ;; 95.01 ;;
Wed Feb  2 15:57:51 2022 ; 10439 ;; 95.05 ;;
Wed Feb  2 15:58:00 2022 ; 10455 ;; 95.05 ;;
Wed Feb  2 15:58:38 2022 ; 10525 ;; 95.07 ;;
Wed Feb  2 15:58:41 2022 ; 10531 ;; 95.06 ;;
Wed Feb  2 15:58:47 2022 ; 10541 ;; 95.06 ;;
Wed Feb  2 15:59:13 2022 ; 10590 ;; 95.07 ;;
Wed Feb  2 15:59:17 2022 ; 10597 ;; 95.06 ;;
Wed Feb  2 15:59:44 2022 ; 10647 ;; 95.08 ;;
Wed Feb  2 16:00:22 2022 ; 10719 ;; 95.1 ;;
Wed Feb  2 16:01:58 2022 ; 10901 ;; 95.17 ;;
Wed Feb  2 16:01:59 2022 ; 10902 ;; 95.17 ;;
Wed Feb  2 16:02:51 2022 ; 11000 ;; 95.2 ;;
Wed Feb  2 16:03:58 2022 ; 11127 ;; 95.25 ;;
Wed Feb  2 16:03:59 2022 ; 11128 ;; 95.24 ;;
Wed Feb  2 16:04:08 2022 ; 11144 ;; 95.24 ;;
Wed Feb  2 16:04:13 2022 ; 11152 ;; 95.23 ;;
Wed Feb  2 16:04:19 2022 ; 11162 ;; 95.22 ;;
Wed Feb  2 16:04:31 2022 ; 11184 ;; 95.23 ;;
Wed Feb  2 16:04:33 2022 ; 11188 ;; 95.22 ;;
Wed Feb  2 16:04:36 2022 ; 11193 ;; 95.21 ;;
Wed Feb  2 16:04:52 2022 ; 11222 ;; 95.21 ;;
Wed Feb  2 16:04:59 2022 ; 11234 ;; 95.21 ;;
Wed Feb  2 16:05:12 2022 ; 11257 ;; 95.21 ;;
Wed Feb  2 16:05:32 2022 ; 11294 ;; 95.22 ;;
Wed Feb  2 16:05:53 2022 ; 11334 ;; 95.23 ;;
Wed Feb  2 16:06:11 2022 ; 11368 ;; 95.23 ;;
Wed Feb  2 16:06:18 2022 ; 11380 ;; 95.23 ;;
Wed Feb  2 16:06:19 2022 ; 11381 ;; 95.22 ;;
Wed Feb  2 16:07:04 2022 ; 11463 ;; 95.25 ;;
Wed Feb  2 16:07:21 2022 ; 11493 ;; 95.25 ;;
Wed Feb  2 16:07:27 2022 ; 11503 ;; 95.24 ;;
Wed Feb  2 16:07:42 2022 ; 11529 ;; 95.25 ;;
Wed Feb  2 16:07:50 2022 ; 11543 ;; 95.24 ;;
Wed Feb  2 16:07:52 2022 ; 11547 ;; 95.24 ;;
Wed Feb  2 16:07:58 2022 ; 11556 ;; 95.23 ;;
Wed Feb  2 16:08:02 2022 ; 11563 ;; 95.23 ;;
Wed Feb  2 16:08:04 2022 ; 11566 ;; 95.22 ;;
Wed Feb  2 16:08:59 2022 ; 11666 ;; 95.25 ;;
Wed Feb  2 16:09:00 2022 ; 11667 ;; 95.24 ;;
Wed Feb  2 16:09:11 2022 ; 11686 ;; 95.24 ;;
Wed Feb  2 16:09:18 2022 ; 11698 ;; 95.24 ;;
Wed Feb  2 16:09:19 2022 ; 11700 ;; 95.23 ;;
Wed Feb  2 16:09:23 2022 ; 11706 ;; 95.22 ;;
Wed Feb  2 16:09:49 2022 ; 11754 ;; 95.24 ;;
Wed Feb  2 16:09:52 2022 ; 11758 ;; 95.23 ;;
Wed Feb  2 16:10:00 2022 ; 11773 ;; 95.23 ;;
Wed Feb  2 16:10:05 2022 ; 11781 ;; 95.22 ;;
Wed Feb  2 16:10:07 2022 ; 11784 ;; 95.21 ;;
Wed Feb  2 16:10:18 2022 ; 11803 ;; 95.21 ;;
Wed Feb  2 16:10:19 2022 ; 11804 ;; 95.21 ;;
Wed Feb  2 16:10:26 2022 ; 11817 ;; 95.2 ;;
Wed Feb  2 16:10:28 2022 ; 11818 ;; 95.19 ;;
Wed Feb  2 16:10:36 2022 ; 11832 ;; 95.19 ;;
Wed Feb  2 16:10:39 2022 ; 11838 ;; 95.18 ;;
Wed Feb  2 16:10:40 2022 ; 11839 ;; 95.18 ;;
Wed Feb  2 16:10:44 2022 ; 11844 ;; 95.17 ;;
Wed Feb  2 16:10:58 2022 ; 11870 ;; 95.17 ;;
Wed Feb  2 16:11:10 2022 ; 11890 ;; 95.17 ;;
Wed Feb  2 16:11:21 2022 ; 11910 ;; 95.17 ;;
Wed Feb  2 16:11:35 2022 ; 11934 ;; 95.17 ;;
Wed Feb  2 16:12:02 2022 ; 11983 ;; 95.18 ;;
Wed Feb  2 16:12:13 2022 ; 12003 ;; 95.18 ;;
Wed Feb  2 16:12:49 2022 ; 12067 ;; 95.2 ;;
Wed Feb  2 16:13:00 2022 ; 12087 ;; 95.2 ;;
Wed Feb  2 16:13:22 2022 ; 12126 ;; 95.21 ;;
Wed Feb  2 16:13:35 2022 ; 12150 ;; 95.21 ;;
Wed Feb  2 16:13:37 2022 ; 12153 ;; 95.2 ;;
Wed Feb  2 16:13:41 2022 ; 12159 ;; 95.2 ;;
Wed Feb  2 16:13:58 2022 ; 12189 ;; 95.2 ;;
Wed Feb  2 16:14:41 2022 ; 12267 ;; 95.22 ;;
Wed Feb  2 16:14:47 2022 ; 12277 ;; 95.22 ;;
Wed Feb  2 16:15:17 2022 ; 12332 ;; 95.23 ;;
Wed Feb  2 16:15:27 2022 ; 12350 ;; 95.23 ;;
Wed Feb  2 16:15:53 2022 ; 12396 ;; 95.24 ;;
Wed Feb  2 16:15:58 2022 ; 12405 ;; 95.24 ;;
Wed Feb  2 16:16:28 2022 ; 12459 ;; 95.25 ;;
Wed Feb  2 16:16:32 2022 ; 12466 ;; 95.24 ;;
Wed Feb  2 16:16:34 2022 ; 12469 ;; 95.24 ;;
Wed Feb  2 16:16:41 2022 ; 12481 ;; 95.23 ;;
Wed Feb  2 16:16:49 2022 ; 12493 ;; 95.23 ;;
Wed Feb  2 16:18:10 2022 ; 12643 ;; 95.28 ;;
Wed Feb  2 16:18:15 2022 ; 12650 ;; 95.27 ;;
Wed Feb  2 16:18:27 2022 ; 12671 ;; 95.27 ;;
Wed Feb  2 16:18:29 2022 ; 12674 ;; 95.27 ;;
Wed Feb  2 16:18:49 2022 ; 12710 ;; 95.27 ;;
Wed Feb  2 16:19:12 2022 ; 12751 ;; 95.28 ;;
Wed Feb  2 16:19:22 2022 ; 12769 ;; 95.28 ;;
Wed Feb  2 16:19:31 2022 ; 12785 ;; 95.28 ;;
Wed Feb  2 16:19:32 2022 ; 12786 ;; 95.27 ;;
Wed Feb  2 16:19:37 2022 ; 12794 ;; 95.26 ;;
Wed Feb  2 16:19:41 2022 ; 12800 ;; 95.26 ;;
Wed Feb  2 16:19:42 2022 ; 12802 ;; 95.25 ;;
Wed Feb  2 16:19:48 2022 ; 12812 ;; 95.25 ;;
Wed Feb  2 16:20:29 2022 ; 12887 ;; 95.27 ;;
Wed Feb  2 16:20:42 2022 ; 12909 ;; 95.27 ;;
Wed Feb  2 16:20:46 2022 ; 12916 ;; 95.26 ;;
Wed Feb  2 16:20:55 2022 ; 12931 ;; 95.26 ;;
Wed Feb  2 16:21:08 2022 ; 12954 ;; 95.26 ;;
Wed Feb  2 16:21:37 2022 ; 13007 ;; 95.27 ;;
Wed Feb  2 16:21:57 2022 ; 13044 ;; 95.28 ;;
Wed Feb  2 16:22:54 2022 ; 13147 ;; 95.31 ;;
Wed Feb  2 16:23:10 2022 ; 13175 ;; 95.31 ;;
Wed Feb  2 16:23:21 2022 ; 13195 ;; 95.31 ;;
Wed Feb  2 16:23:35 2022 ; 13219 ;; 95.31 ;;
Wed Feb  2 16:23:42 2022 ; 13231 ;; 95.31 ;;
Wed Feb  2 16:24:09 2022 ; 13280 ;; 95.32 ;;
Wed Feb  2 16:24:18 2022 ; 13296 ;; 95.31 ;;
Wed Feb  2 16:24:24 2022 ; 13305 ;; 95.31 ;;
Wed Feb  2 16:24:29 2022 ; 13315 ;; 95.31 ;;
Wed Feb  2 16:24:47 2022 ; 13346 ;; 95.31 ;;
Wed Feb  2 16:25:13 2022 ; 13393 ;; 95.32 ;;
Wed Feb  2 16:25:35 2022 ; 13432 ;; 95.32 ;;
Wed Feb  2 16:25:50 2022 ; 13459 ;; 95.33 ;;
Wed Feb  2 16:25:51 2022 ; 13460 ;; 95.32 ;;
Wed Feb  2 16:25:58 2022 ; 13472 ;; 95.32 ;;
Wed Feb  2 16:26:04 2022 ; 13482 ;; 95.31 ;;
Wed Feb  2 16:26:13 2022 ; 13498 ;; 95.31 ;;
Wed Feb  2 16:26:20 2022 ; 13510 ;; 95.31 ;;
Wed Feb  2 16:26:24 2022 ; 13517 ;; 95.3 ;;
Wed Feb  2 16:26:48 2022 ; 13560 ;; 95.31 ;;
Wed Feb  2 16:26:52 2022 ; 13566 ;; 95.3 ;;
Wed Feb  2 16:26:58 2022 ; 13577 ;; 95.3 ;;
Wed Feb  2 16:26:59 2022 ; 13578 ;; 95.29 ;;
Wed Feb  2 16:27:09 2022 ; 13595 ;; 95.29 ;;
Wed Feb  2 16:27:17 2022 ; 13610 ;; 95.29 ;;
Wed Feb  2 16:27:22 2022 ; 13618 ;; 95.29 ;;
Wed Feb  2 16:27:34 2022 ; 13638 ;; 95.29 ;;
Wed Feb  2 16:27:40 2022 ; 13649 ;; 95.28 ;;
Wed Feb  2 16:27:41 2022 ; 13650 ;; 95.27 ;;
Wed Feb  2 16:27:56 2022 ; 13677 ;; 95.28 ;;
Wed Feb  2 16:28:14 2022 ; 13709 ;; 95.28 ;;
Wed Feb  2 16:28:16 2022 ; 13712 ;; 95.27 ;;
Wed Feb  2 16:28:23 2022 ; 13724 ;; 95.27 ;;
Wed Feb  2 16:28:30 2022 ; 13736 ;; 95.27 ;;
Wed Feb  2 16:28:57 2022 ; 13784 ;; 95.28 ;;
Wed Feb  2 16:29:09 2022 ; 13806 ;; 95.28 ;;
Wed Feb  2 16:29:11 2022 ; 13809 ;; 95.27 ;;
Wed Feb  2 16:29:16 2022 ; 13817 ;; 95.27 ;;
Wed Feb  2 16:29:28 2022 ; 13837 ;; 95.27 ;;
Wed Feb  2 16:29:36 2022 ; 13851 ;; 95.26 ;;
Wed Feb  2 16:29:47 2022 ; 13871 ;; 95.26 ;;
Wed Feb  2 16:29:51 2022 ; 13878 ;; 95.26 ;;
Wed Feb  2 16:30:02 2022 ; 13896 ;; 95.26 ;;
Wed Feb  2 16:30:14 2022 ; 13918 ;; 95.26 ;;
Wed Feb  2 16:30:21 2022 ; 13929 ;; 95.25 ;;
Wed Feb  2 16:30:48 2022 ; 13978 ;; 95.26 ;;
Wed Feb  2 16:31:18 2022 ; 14032 ;; 95.28 ;;
Wed Feb  2 16:31:24 2022 ; 14042 ;; 95.27 ;;
Wed Feb  2 16:31:40 2022 ; 14071 ;; 95.27 ;;
Wed Feb  2 16:32:00 2022 ; 14107 ;; 95.28 ;;
Wed Feb  2 16:32:05 2022 ; 14115 ;; 95.27 ;;
Wed Feb  2 16:32:21 2022 ; 14143 ;; 95.28 ;;
Wed Feb  2 16:33:14 2022 ; 14241 ;; 95.3 ;;
Wed Feb  2 16:33:24 2022 ; 14259 ;; 95.3 ;;
Wed Feb  2 16:33:29 2022 ; 14266 ;; 95.3 ;;
Wed Feb  2 16:33:38 2022 ; 14282 ;; 95.29 ;;
Wed Feb  2 16:33:42 2022 ; 14288 ;; 95.29 ;;
Wed Feb  2 16:33:48 2022 ; 14299 ;; 95.29 ;;
Wed Feb  2 16:34:21 2022 ; 14358 ;; 95.3 ;;
Wed Feb  2 16:34:28 2022 ; 14370 ;; 95.3 ;;
Wed Feb  2 16:34:36 2022 ; 14384 ;; 95.29 ;;
Wed Feb  2 16:34:49 2022 ; 14406 ;; 95.29 ;;
Wed Feb  2 16:34:57 2022 ; 14420 ;; 95.29 ;;
Wed Feb  2 16:35:19 2022 ; 14459 ;; 95.3 ;;
Wed Feb  2 16:35:32 2022 ; 14483 ;; 95.3 ;;
Wed Feb  2 16:35:39 2022 ; 14494 ;; 95.29 ;;
Wed Feb  2 16:35:43 2022 ; 14502 ;; 95.29 ;;
Wed Feb  2 16:35:44 2022 ; 14503 ;; 95.28 ;;
Wed Feb  2 16:36:11 2022 ; 14551 ;; 95.29 ;;
Wed Feb  2 16:36:27 2022 ; 14579 ;; 95.29 ;;
Wed Feb  2 16:36:28 2022 ; 14580 ;; 95.29 ;;
Wed Feb  2 16:36:35 2022 ; 14593 ;; 95.29 ;;
Wed Feb  2 16:36:39 2022 ; 14599 ;; 95.28 ;;
Wed Feb  2 16:36:50 2022 ; 14619 ;; 95.28 ;;
Wed Feb  2 16:36:57 2022 ; 14631 ;; 95.28 ;;
Wed Feb  2 16:37:07 2022 ; 14647 ;; 95.28 ;;
Wed Feb  2 16:37:12 2022 ; 14656 ;; 95.27 ;;
Wed Feb  2 16:38:11 2022 ; 14764 ;; 95.3 ;;
Wed Feb  2 16:38:13 2022 ; 14767 ;; 95.29 ;;
Wed Feb  2 16:38:55 2022 ; 14842 ;; 95.31 ;;
Wed Feb  2 16:39:01 2022 ; 14853 ;; 95.31 ;;
Wed Feb  2 16:39:24 2022 ; 14894 ;; 95.31 ;;
Wed Feb  2 16:39:37 2022 ; 14916 ;; 95.31 ;;
Wed Feb  2 16:39:44 2022 ; 14928 ;; 95.31 ;;
Wed Feb  2 16:39:47 2022 ; 14933 ;; 95.31 ;;
Wed Feb  2 16:40:08 2022 ; 14970 ;; 95.31 ;;
Wed Feb  2 16:40:40 2022 ; 15029 ;; 95.32 ;;
Wed Feb  2 16:41:09 2022 ; 15081 ;; 95.33 ;;
Wed Feb  2 16:41:15 2022 ; 15090 ;; 95.33 ;;
Wed Feb  2 16:41:18 2022 ; 15095 ;; 95.32 ;;
Wed Feb  2 16:42:03 2022 ; 15178 ;; 95.34 ;;
Wed Feb  2 16:42:13 2022 ; 15194 ;; 95.34 ;;
Wed Feb  2 16:42:14 2022 ; 15196 ;; 95.33 ;;
Wed Feb  2 16:42:23 2022 ; 15211 ;; 95.33 ;;
Wed Feb  2 16:42:36 2022 ; 15233 ;; 95.33 ;;
Wed Feb  2 16:42:58 2022 ; 15273 ;; 95.34 ;;
Wed Feb  2 16:43:05 2022 ; 15285 ;; 95.34 ;;
Wed Feb  2 16:43:19 2022 ; 15310 ;; 95.34 ;;
Wed Feb  2 16:43:38 2022 ; 15343 ;; 95.34 ;;
Wed Feb  2 16:43:58 2022 ; 15379 ;; 95.34 ;;
Wed Feb  2 16:44:07 2022 ; 15395 ;; 95.34 ;;
Wed Feb  2 16:44:13 2022 ; 15405 ;; 95.34 ;;
Wed Feb  2 16:44:22 2022 ; 15421 ;; 95.34 ;;
Wed Feb  2 16:44:27 2022 ; 15430 ;; 95.33 ;;
Wed Feb  2 16:44:49 2022 ; 15469 ;; 95.34 ;;
Wed Feb  2 16:44:57 2022 ; 15483 ;; 95.34 ;;
Wed Feb  2 16:45:13 2022 ; 15511 ;; 95.34 ;;
Wed Feb  2 16:45:18 2022 ; 15520 ;; 95.34 ;;
Wed Feb  2 16:45:33 2022 ; 15547 ;; 95.34 ;;
Wed Feb  2 16:45:48 2022 ; 15573 ;; 95.34 ;;
Wed Feb  2 16:45:49 2022 ; 15574 ;; 95.33 ;;
Wed Feb  2 16:45:56 2022 ; 15586 ;; 95.33 ;;
Wed Feb  2 16:46:04 2022 ; 15600 ;; 95.33 ;;
Wed Feb  2 16:46:16 2022 ; 15620 ;; 95.33 ;;
Wed Feb  2 16:46:28 2022 ; 15642 ;; 95.33 ;;
Wed Feb  2 16:46:34 2022 ; 15652 ;; 95.32 ;;
Wed Feb  2 16:47:06 2022 ; 15710 ;; 95.33 ;;
Wed Feb  2 16:47:31 2022 ; 15755 ;; 95.34 ;;
Wed Feb  2 16:47:42 2022 ; 15773 ;; 95.34 ;;
Wed Feb  2 16:47:50 2022 ; 15787 ;; 95.34 ;;
Wed Feb  2 16:47:52 2022 ; 15790 ;; 95.33 ;;
Wed Feb  2 16:48:01 2022 ; 15806 ;; 95.33 ;;
Wed Feb  2 16:48:15 2022 ; 15830 ;; 95.33 ;;
Wed Feb  2 16:48:28 2022 ; 15853 ;; 95.33 ;;
Wed Feb  2 16:48:48 2022 ; 15889 ;; 95.34 ;;
Wed Feb  2 16:48:50 2022 ; 15892 ;; 95.33 ;;
Wed Feb  2 16:48:58 2022 ; 15906 ;; 95.33 ;;
Wed Feb  2 16:49:43 2022 ; 15988 ;; 95.35 ;;
Wed Feb  2 16:49:46 2022 ; 15993 ;; 95.34 ;;
Wed Feb  2 16:50:22 2022 ; 16056 ;; 95.35 ;;
Wed Feb  2 16:50:23 2022 ; 16057 ;; 95.35 ;;
Wed Feb  2 16:50:24 2022 ; 16058 ;; 95.34 ;;
Wed Feb  2 16:50:25 2022 ; 16059 ;; 95.34 ;;
Wed Feb  2 16:50:26 2022 ; 16060 ;; 95.33 ;;
Wed Feb  2 16:50:27 2022 ; 16061 ;; 95.32 ;;
Wed Feb  2 16:50:28 2022 ; 16063 ;; 95.32 ;;
Wed Feb  2 16:50:30 2022 ; 16066 ;; 95.31 ;;
Wed Feb  2 16:50:32 2022 ; 16069 ;; 95.31 ;;
Wed Feb  2 16:50:34 2022 ; 16071 ;; 95.3 ;;
Wed Feb  2 16:50:38 2022 ; 16078 ;; 95.3 ;;
Wed Feb  2 16:50:44 2022 ; 16088 ;; 95.29 ;;
Wed Feb  2 16:50:49 2022 ; 16096 ;; 95.29 ;;
Wed Feb  2 16:50:50 2022 ; 16097 ;; 95.28 ;;
Wed Feb  2 16:50:51 2022 ; 16098 ;; 95.28 ;;
Wed Feb  2 16:51:12 2022 ; 16136 ;; 95.28 ;;
Wed Feb  2 16:51:18 2022 ; 16145 ;; 95.28 ;;
Wed Feb  2 16:51:23 2022 ; 16153 ;; 95.28 ;;
Wed Feb  2 16:51:58 2022 ; 16216 ;; 95.29 ;;
Wed Feb  2 16:52:20 2022 ; 16255 ;; 95.29 ;;
Wed Feb  2 16:52:29 2022 ; 16271 ;; 95.29 ;;
Wed Feb  2 16:53:17 2022 ; 16359 ;; 95.31 ;;
Wed Feb  2 16:53:29 2022 ; 16379 ;; 95.31 ;;
Wed Feb  2 16:53:31 2022 ; 16383 ;; 95.31 ;;
Wed Feb  2 16:53:32 2022 ; 16384 ;; 95.3 ;;
Wed Feb  2 16:54:10 2022 ; 16451 ;; 95.31 ;;
Wed Feb  2 16:54:15 2022 ; 16460 ;; 95.31 ;;
Wed Feb  2 16:54:16 2022 ; 16461 ;; 95.3 ;;
Wed Feb  2 16:54:24 2022 ; 16475 ;; 95.3 ;;
