Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Fri Jan 28 20:09:44 2022 ; 6333 ;; 93.86 ;;
Fri Jan 28 20:09:45 2022 ; 6334 ;; 93.84 ;;
Fri Jan 28 20:09:56 2022 ; 6352 ;; 93.84 ;;
Fri Jan 28 20:09:58 2022 ; 6355 ;; 93.83 ;;
Fri Jan 28 20:09:59 2022 ; 6356 ;; 93.82 ;;
Fri Jan 28 20:10:10 2022 ; 6375 ;; 93.82 ;;
Fri Jan 28 20:10:11 2022 ; 6376 ;; 93.8 ;;
Fri Jan 28 20:10:12 2022 ; 6377 ;; 93.79 ;;
Fri Jan 28 20:10:23 2022 ; 6396 ;; 93.79 ;;
Fri Jan 28 20:10:34 2022 ; 6414 ;; 93.79 ;;
Fri Jan 28 20:10:36 2022 ; 6417 ;; 93.78 ;;
Fri Jan 28 20:10:46 2022 ; 6433 ;; 93.78 ;;
Fri Jan 28 20:10:47 2022 ; 6434 ;; 93.77 ;;
Fri Jan 28 20:10:59 2022 ; 6454 ;; 93.77 ;;
Fri Jan 28 20:11:00 2022 ; 6456 ;; 93.76 ;;
Fri Jan 28 20:11:12 2022 ; 6476 ;; 93.76 ;;
Fri Jan 28 20:11:13 2022 ; 6477 ;; 93.75 ;;
Fri Jan 28 20:11:24 2022 ; 6496 ;; 93.75 ;;
Fri Jan 28 20:11:26 2022 ; 6498 ;; 93.74 ;;
Fri Jan 28 20:11:35 2022 ; 6513 ;; 93.74 ;;
Fri Jan 28 20:11:36 2022 ; 6514 ;; 93.72 ;;
Fri Jan 28 20:11:37 2022 ; 6515 ;; 93.71 ;;
Fri Jan 28 20:11:45 2022 ; 6529 ;; 93.71 ;;
Fri Jan 28 20:11:46 2022 ; 6530 ;; 93.69 ;;
Fri Jan 28 20:11:47 2022 ; 6531 ;; 93.68 ;;
Fri Jan 28 20:11:48 2022 ; 6532 ;; 93.66 ;;
Fri Jan 28 20:11:56 2022 ; 6545 ;; 93.66 ;;
Fri Jan 28 20:11:57 2022 ; 6546 ;; 93.64 ;;
Fri Jan 28 20:11:58 2022 ; 6547 ;; 93.63 ;;
Fri Jan 28 20:11:59 2022 ; 6548 ;; 93.62 ;;
Fri Jan 28 20:12:01 2022 ; 6550 ;; 93.6 ;;
Fri Jan 28 20:12:09 2022 ; 6564 ;; 93.6 ;;
Fri Jan 28 20:12:10 2022 ; 6565 ;; 93.59 ;;
Fri Jan 28 20:12:11 2022 ; 6566 ;; 93.57 ;;
Fri Jan 28 20:12:12 2022 ; 6567 ;; 93.56 ;;
Fri Jan 28 20:12:13 2022 ; 6568 ;; 93.54 ;;
Fri Jan 28 20:12:22 2022 ; 6583 ;; 93.54 ;;
Fri Jan 28 20:12:23 2022 ; 6584 ;; 93.53 ;;
Fri Jan 28 20:12:24 2022 ; 6585 ;; 93.52 ;;
Fri Jan 28 20:12:25 2022 ; 6586 ;; 93.5 ;;
Fri Jan 28 20:12:26 2022 ; 6587 ;; 93.49 ;;
Fri Jan 28 20:12:36 2022 ; 6603 ;; 93.49 ;;
Fri Jan 28 20:12:37 2022 ; 6604 ;; 93.47 ;;
Fri Jan 28 20:12:38 2022 ; 6605 ;; 93.46 ;;
Fri Jan 28 20:12:39 2022 ; 6606 ;; 93.45 ;;
Fri Jan 28 20:12:50 2022 ; 6625 ;; 93.45 ;;
Fri Jan 28 20:12:52 2022 ; 6627 ;; 93.44 ;;
Fri Jan 28 20:12:53 2022 ; 6629 ;; 93.42 ;;
Fri Jan 28 20:12:54 2022 ; 6630 ;; 93.41 ;;
Fri Jan 28 20:12:55 2022 ; 6631 ;; 93.39 ;;
Fri Jan 28 20:12:57 2022 ; 6632 ;; 93.38 ;;
Fri Jan 28 20:13:08 2022 ; 6651 ;; 93.38 ;;
Fri Jan 28 20:13:10 2022 ; 6654 ;; 93.37 ;;
Fri Jan 28 20:13:28 2022 ; 6685 ;; 93.39 ;;
Fri Jan 28 20:13:30 2022 ; 6687 ;; 93.38 ;;
Fri Jan 28 20:13:31 2022 ; 6688 ;; 93.36 ;;
Fri Jan 28 20:13:40 2022 ; 6704 ;; 93.36 ;;
Fri Jan 28 20:13:41 2022 ; 6705 ;; 93.35 ;;
Fri Jan 28 20:13:44 2022 ; 6708 ;; 93.34 ;;
Fri Jan 28 20:13:45 2022 ; 6710 ;; 93.32 ;;
Fri Jan 28 20:13:56 2022 ; 6729 ;; 93.33 ;;
Fri Jan 28 20:13:57 2022 ; 6730 ;; 93.31 ;;
Fri Jan 28 20:14:00 2022 ; 6733 ;; 93.3 ;;
Fri Jan 28 20:14:01 2022 ; 6734 ;; 93.29 ;;
Fri Jan 28 20:14:02 2022 ; 6735 ;; 93.27 ;;
Fri Jan 28 20:14:03 2022 ; 6736 ;; 93.26 ;;
Fri Jan 28 20:14:15 2022 ; 6757 ;; 93.27 ;;
Fri Jan 28 20:14:17 2022 ; 6759 ;; 93.25 ;;
Fri Jan 28 20:14:18 2022 ; 6760 ;; 93.24 ;;
Fri Jan 28 20:14:28 2022 ; 6777 ;; 93.24 ;;
Fri Jan 28 20:14:29 2022 ; 6779 ;; 93.23 ;;
Fri Jan 28 20:14:40 2022 ; 6797 ;; 93.23 ;;
Fri Jan 28 20:14:41 2022 ; 6799 ;; 93.22 ;;
Fri Jan 28 20:14:49 2022 ; 6812 ;; 93.22 ;;
Fri Jan 28 20:15:00 2022 ; 6830 ;; 93.22 ;;
Fri Jan 28 20:15:01 2022 ; 6831 ;; 93.21 ;;
Fri Jan 28 20:15:02 2022 ; 6832 ;; 93.19 ;;
Fri Jan 28 20:15:12 2022 ; 6849 ;; 93.2 ;;
Fri Jan 28 20:15:13 2022 ; 6850 ;; 93.18 ;;
Fri Jan 28 20:15:15 2022 ; 6852 ;; 93.17 ;;
Fri Jan 28 20:15:16 2022 ; 6853 ;; 93.16 ;;
Fri Jan 28 20:15:26 2022 ; 6871 ;; 93.16 ;;
Fri Jan 28 20:15:27 2022 ; 6872 ;; 93.15 ;;
Fri Jan 28 20:15:28 2022 ; 6873 ;; 93.13 ;;
Fri Jan 28 20:15:30 2022 ; 6875 ;; 93.12 ;;
Fri Jan 28 20:15:31 2022 ; 6876 ;; 93.11 ;;
Fri Jan 28 20:15:41 2022 ; 6893 ;; 93.11 ;;
Fri Jan 28 20:15:42 2022 ; 6894 ;; 93.1 ;;
Fri Jan 28 20:15:43 2022 ; 6895 ;; 93.08 ;;
Fri Jan 28 20:15:52 2022 ; 6910 ;; 93.08 ;;
Fri Jan 28 20:15:53 2022 ; 6911 ;; 93.07 ;;
Fri Jan 28 20:15:54 2022 ; 6912 ;; 93.06 ;;
Fri Jan 28 20:15:55 2022 ; 6913 ;; 93.04 ;;
Fri Jan 28 20:15:56 2022 ; 6914 ;; 93.03 ;;
Fri Jan 28 20:16:10 2022 ; 6938 ;; 93.04 ;;
Fri Jan 28 20:16:11 2022 ; 6939 ;; 93.02 ;;
Fri Jan 28 20:16:21 2022 ; 6956 ;; 93.03 ;;
Fri Jan 28 20:16:23 2022 ; 6959 ;; 93.02 ;;
Fri Jan 28 20:16:24 2022 ; 6960 ;; 93.0 ;;
Fri Jan 28 20:16:25 2022 ; 6961 ;; 92.99 ;;
Fri Jan 28 20:16:36 2022 ; 6980 ;; 92.99 ;;
Fri Jan 28 20:16:37 2022 ; 6981 ;; 92.98 ;;
Fri Jan 28 20:16:39 2022 ; 6982 ;; 92.97 ;;
Fri Jan 28 20:16:40 2022 ; 6983 ;; 92.95 ;;
Fri Jan 28 20:16:51 2022 ; 7002 ;; 92.96 ;;
Fri Jan 28 20:16:52 2022 ; 7003 ;; 92.95 ;;
Fri Jan 28 20:17:02 2022 ; 7021 ;; 92.95 ;;
Fri Jan 28 20:17:03 2022 ; 7022 ;; 92.94 ;;
Fri Jan 28 20:17:04 2022 ; 7023 ;; 92.92 ;;
Fri Jan 28 20:17:13 2022 ; 7037 ;; 92.92 ;;
Fri Jan 28 20:17:14 2022 ; 7039 ;; 92.91 ;;
Fri Jan 28 20:17:15 2022 ; 7040 ;; 92.9 ;;
Fri Jan 28 20:17:17 2022 ; 7042 ;; 92.89 ;;
Fri Jan 28 20:17:18 2022 ; 7043 ;; 92.87 ;;
Fri Jan 28 20:17:19 2022 ; 7044 ;; 92.86 ;;
Fri Jan 28 20:17:31 2022 ; 7064 ;; 92.87 ;;
Fri Jan 28 20:17:32 2022 ; 7065 ;; 92.85 ;;
Fri Jan 28 20:17:44 2022 ; 7085 ;; 92.86 ;;
Fri Jan 28 20:17:45 2022 ; 7086 ;; 92.85 ;;
Fri Jan 28 20:17:56 2022 ; 7105 ;; 92.85 ;;
Fri Jan 28 20:17:57 2022 ; 7106 ;; 92.84 ;;
Fri Jan 28 20:17:58 2022 ; 7107 ;; 92.82 ;;
Fri Jan 28 20:18:00 2022 ; 7109 ;; 92.81 ;;
Fri Jan 28 20:18:11 2022 ; 7128 ;; 92.82 ;;
Fri Jan 28 20:18:12 2022 ; 7129 ;; 92.8 ;;
Fri Jan 28 20:18:23 2022 ; 7147 ;; 92.81 ;;
Fri Jan 28 20:18:37 2022 ; 7172 ;; 92.82 ;;
Fri Jan 28 20:18:38 2022 ; 7173 ;; 92.81 ;;
Fri Jan 28 20:18:39 2022 ; 7174 ;; 92.79 ;;
Fri Jan 28 20:18:40 2022 ; 7175 ;; 92.78 ;;
Fri Jan 28 20:18:51 2022 ; 7194 ;; 92.79 ;;
Fri Jan 28 20:18:52 2022 ; 7195 ;; 92.77 ;;
Fri Jan 28 20:18:53 2022 ; 7196 ;; 92.76 ;;
Fri Jan 28 20:18:54 2022 ; 7197 ;; 92.75 ;;
Fri Jan 28 20:19:07 2022 ; 7218 ;; 92.75 ;;
Fri Jan 28 20:19:17 2022 ; 7236 ;; 92.76 ;;
Fri Jan 28 20:19:19 2022 ; 7237 ;; 92.75 ;;
Fri Jan 28 20:19:20 2022 ; 7239 ;; 92.73 ;;
Fri Jan 28 20:19:21 2022 ; 7240 ;; 92.72 ;;
Fri Jan 28 20:19:32 2022 ; 7259 ;; 92.73 ;;
Fri Jan 28 20:19:33 2022 ; 7260 ;; 92.71 ;;
Fri Jan 28 20:19:35 2022 ; 7263 ;; 92.7 ;;
Fri Jan 28 20:19:47 2022 ; 7283 ;; 92.71 ;;
Fri Jan 28 20:19:48 2022 ; 7284 ;; 92.7 ;;
Fri Jan 28 20:19:58 2022 ; 7301 ;; 92.7 ;;
Fri Jan 28 20:19:59 2022 ; 7302 ;; 92.69 ;;
Fri Jan 28 20:20:00 2022 ; 7303 ;; 92.67 ;;
Fri Jan 28 20:20:03 2022 ; 7307 ;; 92.66 ;;
Fri Jan 28 20:20:13 2022 ; 7324 ;; 92.67 ;;
Fri Jan 28 20:20:15 2022 ; 7326 ;; 92.66 ;;
Fri Jan 28 20:20:24 2022 ; 7342 ;; 92.66 ;;
Fri Jan 28 20:20:26 2022 ; 7345 ;; 92.65 ;;
Fri Jan 28 20:20:28 2022 ; 7347 ;; 92.64 ;;
Fri Jan 28 20:20:39 2022 ; 7365 ;; 92.64 ;;
Fri Jan 28 20:20:40 2022 ; 7367 ;; 92.63 ;;
Fri Jan 28 20:20:49 2022 ; 7381 ;; 92.63 ;;
Fri Jan 28 20:20:50 2022 ; 7382 ;; 92.62 ;;
Fri Jan 28 20:20:51 2022 ; 7384 ;; 92.61 ;;
Fri Jan 28 20:20:52 2022 ; 7385 ;; 92.59 ;;
Fri Jan 28 20:21:04 2022 ; 7405 ;; 92.6 ;;
Fri Jan 28 20:21:05 2022 ; 7406 ;; 92.59 ;;
Fri Jan 28 20:21:06 2022 ; 7407 ;; 92.57 ;;
Fri Jan 28 20:21:08 2022 ; 7409 ;; 92.56 ;;
Fri Jan 28 20:21:18 2022 ; 7426 ;; 92.57 ;;
Fri Jan 28 20:21:19 2022 ; 7427 ;; 92.55 ;;
Fri Jan 28 20:21:20 2022 ; 7428 ;; 92.54 ;;
Fri Jan 28 20:21:21 2022 ; 7429 ;; 92.53 ;;
Fri Jan 28 20:21:23 2022 ; 7432 ;; 92.52 ;;
Fri Jan 28 20:21:36 2022 ; 7454 ;; 92.53 ;;
Fri Jan 28 20:21:38 2022 ; 7457 ;; 92.52 ;;
Fri Jan 28 20:21:39 2022 ; 7458 ;; 92.5 ;;
Fri Jan 28 20:21:52 2022 ; 7480 ;; 92.51 ;;
Fri Jan 28 20:21:53 2022 ; 7481 ;; 92.5 ;;
Fri Jan 28 20:22:05 2022 ; 7501 ;; 92.51 ;;
Fri Jan 28 20:22:06 2022 ; 7502 ;; 92.5 ;;
Fri Jan 28 20:22:07 2022 ; 7504 ;; 92.48 ;;
Fri Jan 28 20:22:08 2022 ; 7505 ;; 92.47 ;;
Fri Jan 28 20:22:09 2022 ; 7506 ;; 92.46 ;;
Fri Jan 28 20:22:20 2022 ; 7524 ;; 92.46 ;;
Fri Jan 28 20:22:32 2022 ; 7544 ;; 92.47 ;;
Fri Jan 28 20:22:33 2022 ; 7545 ;; 92.46 ;;
Fri Jan 28 20:22:42 2022 ; 7560 ;; 92.46 ;;
Fri Jan 28 20:22:43 2022 ; 7561 ;; 92.45 ;;
Fri Jan 28 20:22:52 2022 ; 7576 ;; 92.45 ;;
Fri Jan 28 20:22:53 2022 ; 7577 ;; 92.44 ;;
Fri Jan 28 20:23:00 2022 ; 7589 ;; 92.44 ;;
Fri Jan 28 20:23:01 2022 ; 7590 ;; 92.42 ;;
Fri Jan 28 20:23:02 2022 ; 7591 ;; 92.41 ;;
Fri Jan 28 20:23:03 2022 ; 7592 ;; 92.4 ;;
Fri Jan 28 20:23:04 2022 ; 7593 ;; 92.39 ;;
Fri Jan 28 20:23:13 2022 ; 7607 ;; 92.39 ;;
Fri Jan 28 20:23:14 2022 ; 7608 ;; 92.38 ;;
Fri Jan 28 20:23:15 2022 ; 7609 ;; 92.36 ;;
Fri Jan 28 20:23:16 2022 ; 7610 ;; 92.35 ;;
Fri Jan 28 20:23:17 2022 ; 7611 ;; 92.34 ;;
Fri Jan 28 20:23:18 2022 ; 7612 ;; 92.33 ;;
Fri Jan 28 20:23:19 2022 ; 7613 ;; 92.32 ;;
Fri Jan 28 20:23:30 2022 ; 7633 ;; 92.32 ;;
Fri Jan 28 20:23:32 2022 ; 7635 ;; 92.31 ;;
Fri Jan 28 20:23:42 2022 ; 7652 ;; 92.32 ;;
Fri Jan 28 20:23:43 2022 ; 7653 ;; 92.3 ;;
Fri Jan 28 20:23:44 2022 ; 7654 ;; 92.29 ;;
Fri Jan 28 20:23:46 2022 ; 7656 ;; 92.28 ;;
Fri Jan 28 20:23:57 2022 ; 7674 ;; 92.29 ;;
Fri Jan 28 20:23:58 2022 ; 7675 ;; 92.27 ;;
Fri Jan 28 20:23:59 2022 ; 7677 ;; 92.26 ;;
Fri Jan 28 20:24:09 2022 ; 7693 ;; 92.27 ;;
Fri Jan 28 20:24:18 2022 ; 7708 ;; 92.27 ;;
Fri Jan 28 20:24:19 2022 ; 7709 ;; 92.26 ;;
Fri Jan 28 20:24:21 2022 ; 7712 ;; 92.25 ;;
Fri Jan 28 20:24:22 2022 ; 7713 ;; 92.23 ;;
Fri Jan 28 20:24:31 2022 ; 7728 ;; 92.24 ;;
Fri Jan 28 20:24:32 2022 ; 7729 ;; 92.22 ;;
Fri Jan 28 20:24:33 2022 ; 7730 ;; 92.21 ;;
Fri Jan 28 20:24:34 2022 ; 7731 ;; 92.2 ;;
Fri Jan 28 20:24:48 2022 ; 7755 ;; 92.21 ;;
Fri Jan 28 20:24:50 2022 ; 7758 ;; 92.2 ;;
Fri Jan 28 21:18:56 2022 ; 13504 ;; 95.51 ;;
Fri Jan 28 21:18:57 2022 ; 13506 ;; 95.51 ;;
Fri Jan 28 21:18:58 2022 ; 13507 ;; 95.5 ;;
Fri Jan 28 21:18:59 2022 ; 13508 ;; 95.49 ;;
Fri Jan 28 21:19:00 2022 ; 13509 ;; 95.48 ;;
Fri Jan 28 21:19:01 2022 ; 13510 ;; 95.48 ;;
Fri Jan 28 21:19:02 2022 ; 13511 ;; 95.47 ;;
Fri Jan 28 21:19:03 2022 ; 13512 ;; 95.46 ;;
Fri Jan 28 21:19:04 2022 ; 13513 ;; 95.46 ;;
Fri Jan 28 21:19:05 2022 ; 13514 ;; 95.45 ;;
Fri Jan 28 21:19:06 2022 ; 13515 ;; 95.44 ;;
Fri Jan 28 21:19:07 2022 ; 13516 ;; 95.44 ;;
Fri Jan 28 21:19:08 2022 ; 13517 ;; 95.43 ;;
Fri Jan 28 21:19:09 2022 ; 13518 ;; 95.42 ;;
Fri Jan 28 21:19:10 2022 ; 13519 ;; 95.41 ;;
Fri Jan 28 21:19:11 2022 ; 13520 ;; 95.41 ;;
Fri Jan 28 21:19:13 2022 ; 13521 ;; 95.4 ;;
Fri Jan 28 21:19:14 2022 ; 13522 ;; 95.39 ;;
Fri Jan 28 21:19:15 2022 ; 13523 ;; 95.39 ;;
Fri Jan 28 21:19:16 2022 ; 13524 ;; 95.38 ;;
Fri Jan 28 21:19:17 2022 ; 13525 ;; 95.37 ;;
Fri Jan 28 21:19:18 2022 ; 13526 ;; 95.36 ;;
Fri Jan 28 21:19:19 2022 ; 13527 ;; 95.36 ;;
Fri Jan 28 21:19:20 2022 ; 13528 ;; 95.35 ;;
Fri Jan 28 21:19:21 2022 ; 13529 ;; 95.34 ;;
Fri Jan 28 21:19:22 2022 ; 13530 ;; 95.34 ;;
Fri Jan 28 21:19:23 2022 ; 13531 ;; 95.33 ;;
Fri Jan 28 21:19:24 2022 ; 13532 ;; 95.32 ;;
Fri Jan 28 21:19:25 2022 ; 13533 ;; 95.32 ;;
Fri Jan 28 21:19:26 2022 ; 13534 ;; 95.31 ;;
Fri Jan 28 21:19:27 2022 ; 13535 ;; 95.3 ;;
Fri Jan 28 21:19:28 2022 ; 13536 ;; 95.29 ;;
Fri Jan 28 21:19:29 2022 ; 13537 ;; 95.29 ;;
Fri Jan 28 21:19:30 2022 ; 13538 ;; 95.28 ;;
Fri Jan 28 21:19:33 2022 ; 13542 ;; 95.27 ;;
Fri Jan 28 21:19:34 2022 ; 13543 ;; 95.27 ;;
Fri Jan 28 21:19:35 2022 ; 13545 ;; 95.26 ;;
Fri Jan 28 21:19:43 2022 ; 13558 ;; 95.26 ;;
Fri Jan 28 21:19:50 2022 ; 13569 ;; 95.25 ;;
Fri Jan 28 21:19:51 2022 ; 13570 ;; 95.25 ;;
Fri Jan 28 21:19:52 2022 ; 13571 ;; 95.24 ;;
Fri Jan 28 21:19:53 2022 ; 13572 ;; 95.23 ;;
Fri Jan 28 21:19:54 2022 ; 13573 ;; 95.23 ;;
Fri Jan 28 21:19:55 2022 ; 13574 ;; 95.22 ;;
Fri Jan 28 21:19:56 2022 ; 13575 ;; 95.21 ;;
Fri Jan 28 21:19:57 2022 ; 13576 ;; 95.2 ;;
Fri Jan 28 21:19:58 2022 ; 13577 ;; 95.2 ;;
Fri Jan 28 21:19:59 2022 ; 13578 ;; 95.19 ;;
Fri Jan 28 21:20:00 2022 ; 13579 ;; 95.18 ;;
Fri Jan 28 21:20:01 2022 ; 13580 ;; 95.18 ;;
Fri Jan 28 21:20:02 2022 ; 13581 ;; 95.17 ;;
Fri Jan 28 21:20:03 2022 ; 13582 ;; 95.16 ;;
Fri Jan 28 21:20:04 2022 ; 13583 ;; 95.16 ;;
Fri Jan 28 21:20:05 2022 ; 13584 ;; 95.15 ;;
Fri Jan 28 21:20:07 2022 ; 13585 ;; 95.14 ;;
Fri Jan 28 21:20:19 2022 ; 13607 ;; 95.14 ;;
Fri Jan 28 21:56:34 2022 ; 17472 ;; 96.21 ;;
Fri Jan 28 21:56:42 2022 ; 17485 ;; 96.21 ;;
Fri Jan 28 21:56:43 2022 ; 17486 ;; 96.2 ;;
Fri Jan 28 21:56:44 2022 ; 17487 ;; 96.2 ;;
Fri Jan 28 21:56:45 2022 ; 17488 ;; 96.19 ;;
Fri Jan 28 21:56:46 2022 ; 17489 ;; 96.19 ;;
Fri Jan 28 21:56:47 2022 ; 17490 ;; 96.18 ;;
Fri Jan 28 21:56:48 2022 ; 17491 ;; 96.18 ;;
Fri Jan 28 21:56:49 2022 ; 17492 ;; 96.17 ;;
Fri Jan 28 21:56:50 2022 ; 17493 ;; 96.16 ;;
Fri Jan 28 21:56:51 2022 ; 17494 ;; 96.16 ;;
Fri Jan 28 21:56:52 2022 ; 17495 ;; 96.15 ;;
Fri Jan 28 21:56:53 2022 ; 17496 ;; 96.15 ;;
Fri Jan 28 21:56:54 2022 ; 17497 ;; 96.14 ;;
Fri Jan 28 21:56:55 2022 ; 17498 ;; 96.14 ;;
Fri Jan 28 21:56:56 2022 ; 17499 ;; 96.13 ;;
Fri Jan 28 21:56:57 2022 ; 17500 ;; 96.13 ;;
Fri Jan 28 21:56:58 2022 ; 17501 ;; 96.12 ;;
Fri Jan 28 21:57:00 2022 ; 17503 ;; 96.11 ;;
Fri Jan 28 21:57:01 2022 ; 17504 ;; 96.11 ;;
Fri Jan 28 21:57:02 2022 ; 17505 ;; 96.1 ;;
Fri Jan 28 21:57:03 2022 ; 17506 ;; 96.1 ;;
Fri Jan 28 21:57:04 2022 ; 17507 ;; 96.09 ;;
Fri Jan 28 21:57:05 2022 ; 17508 ;; 96.09 ;;
Fri Jan 28 21:57:06 2022 ; 17509 ;; 96.08 ;;
Fri Jan 28 21:57:08 2022 ; 17511 ;; 96.08 ;;
Fri Jan 28 21:57:10 2022 ; 17514 ;; 96.07 ;;
Fri Jan 28 21:57:11 2022 ; 17515 ;; 96.07 ;;
Fri Jan 28 21:57:12 2022 ; 17516 ;; 96.06 ;;
Fri Jan 28 21:57:13 2022 ; 17517 ;; 96.06 ;;
Fri Jan 28 21:57:14 2022 ; 17519 ;; 96.05 ;;
Fri Jan 28 21:57:15 2022 ; 17520 ;; 96.04 ;;
Fri Jan 28 21:57:16 2022 ; 17521 ;; 96.04 ;;
Fri Jan 28 21:57:17 2022 ; 17522 ;; 96.03 ;;
Fri Jan 28 21:57:18 2022 ; 17523 ;; 96.03 ;;
Fri Jan 28 21:57:19 2022 ; 17524 ;; 96.02 ;;
Fri Jan 28 21:57:20 2022 ; 17525 ;; 96.02 ;;
Fri Jan 28 21:57:22 2022 ; 17526 ;; 96.01 ;;
Fri Jan 28 21:57:23 2022 ; 17527 ;; 96.01 ;;
Fri Jan 28 21:57:24 2022 ; 17528 ;; 96.0 ;;
Fri Jan 28 21:57:25 2022 ; 17529 ;; 96.0 ;;
Fri Jan 28 21:57:26 2022 ; 17530 ;; 95.99 ;;
Fri Jan 28 21:57:27 2022 ; 17531 ;; 95.98 ;;
Fri Jan 28 21:57:28 2022 ; 17532 ;; 95.98 ;;
Fri Jan 28 21:57:29 2022 ; 17533 ;; 95.97 ;;
Fri Jan 28 21:57:30 2022 ; 17534 ;; 95.97 ;;
Fri Jan 28 21:57:31 2022 ; 17535 ;; 95.96 ;;
Fri Jan 28 21:57:32 2022 ; 17536 ;; 95.96 ;;
Fri Jan 28 21:57:33 2022 ; 17537 ;; 95.95 ;;
Fri Jan 28 21:57:34 2022 ; 17538 ;; 95.95 ;;
Fri Jan 28 21:57:35 2022 ; 17539 ;; 95.94 ;;
Fri Jan 28 21:57:41 2022 ; 17549 ;; 95.94 ;;
Fri Jan 28 21:57:42 2022 ; 17550 ;; 95.93 ;;
Fri Jan 28 21:57:43 2022 ; 17551 ;; 95.93 ;;
Fri Jan 28 21:57:44 2022 ; 17552 ;; 95.92 ;;
Fri Jan 28 21:57:45 2022 ; 17553 ;; 95.92 ;;
Fri Jan 28 21:57:46 2022 ; 17554 ;; 95.91 ;;
Fri Jan 28 21:57:47 2022 ; 17555 ;; 95.9 ;;
Fri Jan 28 21:57:48 2022 ; 17556 ;; 95.9 ;;
Fri Jan 28 21:57:49 2022 ; 17557 ;; 95.89 ;;
Fri Jan 28 21:57:50 2022 ; 17558 ;; 95.89 ;;
Fri Jan 28 21:57:52 2022 ; 17559 ;; 95.88 ;;
Fri Jan 28 21:57:54 2022 ; 17562 ;; 95.88 ;;
Fri Jan 28 21:57:55 2022 ; 17563 ;; 95.87 ;;
Fri Jan 28 21:57:56 2022 ; 17564 ;; 95.87 ;;
Fri Jan 28 21:57:57 2022 ; 17565 ;; 95.86 ;;
Fri Jan 28 21:57:58 2022 ; 17566 ;; 95.86 ;;
Fri Jan 28 21:57:59 2022 ; 17567 ;; 95.85 ;;
Fri Jan 28 21:58:00 2022 ; 17568 ;; 95.84 ;;
Fri Jan 28 21:58:01 2022 ; 17569 ;; 95.84 ;;
Fri Jan 28 21:58:02 2022 ; 17570 ;; 95.83 ;;
Fri Jan 28 21:58:03 2022 ; 17571 ;; 95.83 ;;
Fri Jan 28 21:58:04 2022 ; 17572 ;; 95.82 ;;
Fri Jan 28 21:58:05 2022 ; 17573 ;; 95.82 ;;
Fri Jan 28 21:58:06 2022 ; 17574 ;; 95.81 ;;
Fri Jan 28 21:58:07 2022 ; 17575 ;; 95.81 ;;
Fri Jan 28 21:58:08 2022 ; 17576 ;; 95.8 ;;
Fri Jan 28 21:58:09 2022 ; 17577 ;; 95.8 ;;
Fri Jan 28 21:58:10 2022 ; 17578 ;; 95.79 ;;
Fri Jan 28 21:58:11 2022 ; 17579 ;; 95.78 ;;
Fri Jan 28 21:58:12 2022 ; 17580 ;; 95.78 ;;
Fri Jan 28 21:58:13 2022 ; 17581 ;; 95.77 ;;
Fri Jan 28 21:58:14 2022 ; 17582 ;; 95.77 ;;
Fri Jan 28 21:58:16 2022 ; 17583 ;; 95.76 ;;
Fri Jan 28 21:58:17 2022 ; 17584 ;; 95.76 ;;
Fri Jan 28 21:58:18 2022 ; 17585 ;; 95.75 ;;
Fri Jan 28 21:58:19 2022 ; 17586 ;; 95.75 ;;
Fri Jan 28 21:58:27 2022 ; 17601 ;; 95.74 ;;
Fri Jan 28 21:58:28 2022 ; 17602 ;; 95.74 ;;
Fri Jan 28 21:58:29 2022 ; 17603 ;; 95.73 ;;
Fri Jan 28 21:58:37 2022 ; 17615 ;; 95.73 ;;
Fri Jan 28 21:58:39 2022 ; 17618 ;; 95.73 ;;
Fri Jan 28 21:58:40 2022 ; 17619 ;; 95.72 ;;
Fri Jan 28 21:58:41 2022 ; 17620 ;; 95.72 ;;
Fri Jan 28 21:58:42 2022 ; 17621 ;; 95.71 ;;
Fri Jan 28 21:58:43 2022 ; 17622 ;; 95.7 ;;
Fri Jan 28 21:58:44 2022 ; 17623 ;; 95.7 ;;
Fri Jan 28 21:58:45 2022 ; 17624 ;; 95.69 ;;
Fri Jan 28 21:58:46 2022 ; 17625 ;; 95.69 ;;
Fri Jan 28 21:58:47 2022 ; 17626 ;; 95.68 ;;
Fri Jan 28 21:58:48 2022 ; 17627 ;; 95.68 ;;
Fri Jan 28 21:58:49 2022 ; 17628 ;; 95.67 ;;
Fri Jan 28 21:58:50 2022 ; 17629 ;; 95.67 ;;
Fri Jan 28 21:58:51 2022 ; 17630 ;; 95.66 ;;
Fri Jan 28 21:58:52 2022 ; 17631 ;; 95.66 ;;
Fri Jan 28 21:58:53 2022 ; 17632 ;; 95.65 ;;
Fri Jan 28 21:58:54 2022 ; 17633 ;; 95.64 ;;
Fri Jan 28 21:58:55 2022 ; 17634 ;; 95.64 ;;
Fri Jan 28 21:58:56 2022 ; 17635 ;; 95.63 ;;
Fri Jan 28 21:58:58 2022 ; 17636 ;; 95.63 ;;
Fri Jan 28 21:58:59 2022 ; 17637 ;; 95.62 ;;
Fri Jan 28 21:59:00 2022 ; 17638 ;; 95.62 ;;
Fri Jan 28 21:59:01 2022 ; 17639 ;; 95.61 ;;
Fri Jan 28 21:59:02 2022 ; 17640 ;; 95.61 ;;
