Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Thu Dec  1 10:27:06 2022 ; 1935 ;; 80.21 ;;
Thu Dec  1 10:27:07 2022 ; 1936 ;; 80.17 ;;
Thu Dec  1 10:27:09 2022 ; 1937 ;; 80.12 ;;
Thu Dec  1 10:27:10 2022 ; 1938 ;; 80.08 ;;
Thu Dec  1 10:27:11 2022 ; 1939 ;; 80.04 ;;
Thu Dec  1 10:27:12 2022 ; 1940 ;; 80.0 ;;
Thu Dec  1 10:27:13 2022 ; 1941 ;; 79.96 ;;
Thu Dec  1 10:27:14 2022 ; 1942 ;; 79.92 ;;
Thu Dec  1 10:27:15 2022 ; 1943 ;; 79.88 ;;
Thu Dec  1 10:27:16 2022 ; 1944 ;; 79.84 ;;
Thu Dec  1 10:27:17 2022 ; 1945 ;; 79.79 ;;
Thu Dec  1 10:27:18 2022 ; 1946 ;; 79.75 ;;
Thu Dec  1 10:27:19 2022 ; 1947 ;; 79.71 ;;
Thu Dec  1 10:27:20 2022 ; 1948 ;; 79.67 ;;
Thu Dec  1 10:27:22 2022 ; 1949 ;; 79.63 ;;
Thu Dec  1 10:27:23 2022 ; 1950 ;; 79.59 ;;
Thu Dec  1 10:27:24 2022 ; 1951 ;; 79.55 ;;
Thu Dec  1 10:27:25 2022 ; 1952 ;; 79.51 ;;
Thu Dec  1 10:27:26 2022 ; 1953 ;; 79.47 ;;
Thu Dec  1 10:27:27 2022 ; 1954 ;; 79.43 ;;
Thu Dec  1 10:27:28 2022 ; 1955 ;; 79.39 ;;
Thu Dec  1 10:27:29 2022 ; 1956 ;; 79.35 ;;
Thu Dec  1 10:27:30 2022 ; 1957 ;; 79.31 ;;
Thu Dec  1 10:27:31 2022 ; 1958 ;; 79.26 ;;
Thu Dec  1 10:27:32 2022 ; 1959 ;; 79.22 ;;
Thu Dec  1 10:27:33 2022 ; 1960 ;; 79.18 ;;
Thu Dec  1 10:27:35 2022 ; 1961 ;; 79.14 ;;
Thu Dec  1 10:27:36 2022 ; 1962 ;; 79.1 ;;
Thu Dec  1 10:27:37 2022 ; 1963 ;; 79.06 ;;
Thu Dec  1 10:27:38 2022 ; 1964 ;; 79.02 ;;
Thu Dec  1 10:27:39 2022 ; 1965 ;; 78.98 ;;
Thu Dec  1 10:27:40 2022 ; 1966 ;; 78.94 ;;
Thu Dec  1 10:27:41 2022 ; 1967 ;; 78.9 ;;
Thu Dec  1 10:27:42 2022 ; 1968 ;; 78.86 ;;
Thu Dec  1 10:27:43 2022 ; 1969 ;; 78.82 ;;
Thu Dec  1 10:27:44 2022 ; 1970 ;; 78.78 ;;
Thu Dec  1 10:27:45 2022 ; 1971 ;; 78.74 ;;
Thu Dec  1 10:27:47 2022 ; 1972 ;; 78.7 ;;
Thu Dec  1 10:27:48 2022 ; 1973 ;; 78.66 ;;
Thu Dec  1 10:27:49 2022 ; 1974 ;; 78.62 ;;
Thu Dec  1 10:27:50 2022 ; 1975 ;; 78.58 ;;
Thu Dec  1 10:27:51 2022 ; 1976 ;; 78.54 ;;
Thu Dec  1 10:27:52 2022 ; 1977 ;; 78.5 ;;
Thu Dec  1 10:27:53 2022 ; 1978 ;; 78.46 ;;
Thu Dec  1 10:27:54 2022 ; 1979 ;; 78.42 ;;
Thu Dec  1 10:27:55 2022 ; 1980 ;; 78.38 ;;
Thu Dec  1 10:27:56 2022 ; 1981 ;; 78.34 ;;
Thu Dec  1 10:27:57 2022 ; 1982 ;; 78.3 ;;
Thu Dec  1 10:27:58 2022 ; 1983 ;; 78.27 ;;
Thu Dec  1 10:28:00 2022 ; 1984 ;; 78.23 ;;
Thu Dec  1 10:28:01 2022 ; 1985 ;; 78.19 ;;
Thu Dec  1 10:28:02 2022 ; 1986 ;; 78.15 ;;
Thu Dec  1 10:28:03 2022 ; 1987 ;; 78.11 ;;
Thu Dec  1 10:28:04 2022 ; 1988 ;; 78.07 ;;
Thu Dec  1 10:28:05 2022 ; 1989 ;; 78.03 ;;
Thu Dec  1 10:28:06 2022 ; 1990 ;; 77.99 ;;
Thu Dec  1 10:28:07 2022 ; 1991 ;; 77.95 ;;
Thu Dec  1 10:28:08 2022 ; 1992 ;; 77.91 ;;
Thu Dec  1 10:28:09 2022 ; 1993 ;; 77.87 ;;
Thu Dec  1 10:28:10 2022 ; 1994 ;; 77.83 ;;
Thu Dec  1 10:28:11 2022 ; 1995 ;; 77.79 ;;
Thu Dec  1 10:28:13 2022 ; 1996 ;; 77.76 ;;
Thu Dec  1 10:28:14 2022 ; 1997 ;; 77.72 ;;
Thu Dec  1 10:28:15 2022 ; 1998 ;; 77.68 ;;
Thu Dec  1 10:28:16 2022 ; 1999 ;; 77.64 ;;
Thu Dec  1 10:28:17 2022 ; 2000 ;; 77.6 ;;
Thu Dec  1 10:28:18 2022 ; 2001 ;; 77.56 ;;
Thu Dec  1 10:28:19 2022 ; 2002 ;; 77.52 ;;
Thu Dec  1 10:28:20 2022 ; 2003 ;; 77.48 ;;
Thu Dec  1 10:28:21 2022 ; 2004 ;; 77.45 ;;
Thu Dec  1 10:28:22 2022 ; 2005 ;; 77.41 ;;
Thu Dec  1 10:28:23 2022 ; 2006 ;; 77.37 ;;
Thu Dec  1 10:28:24 2022 ; 2007 ;; 77.33 ;;
Thu Dec  1 10:28:25 2022 ; 2008 ;; 77.29 ;;
Thu Dec  1 10:28:27 2022 ; 2009 ;; 77.25 ;;
Thu Dec  1 10:28:28 2022 ; 2010 ;; 77.21 ;;
Thu Dec  1 10:28:29 2022 ; 2011 ;; 77.18 ;;
Thu Dec  1 10:28:30 2022 ; 2012 ;; 77.14 ;;
Thu Dec  1 10:28:31 2022 ; 2013 ;; 77.1 ;;
Thu Dec  1 10:28:32 2022 ; 2014 ;; 77.06 ;;
Thu Dec  1 10:28:33 2022 ; 2015 ;; 77.02 ;;
Thu Dec  1 10:28:34 2022 ; 2016 ;; 76.98 ;;
Thu Dec  1 10:28:35 2022 ; 2017 ;; 76.95 ;;
Thu Dec  1 10:28:36 2022 ; 2018 ;; 76.91 ;;
Thu Dec  1 10:28:37 2022 ; 2019 ;; 76.87 ;;
Thu Dec  1 10:28:38 2022 ; 2020 ;; 76.83 ;;
Thu Dec  1 10:28:39 2022 ; 2021 ;; 76.79 ;;
Thu Dec  1 10:28:41 2022 ; 2022 ;; 76.76 ;;
Thu Dec  1 10:28:42 2022 ; 2023 ;; 76.72 ;;
Thu Dec  1 10:28:43 2022 ; 2024 ;; 76.68 ;;
Thu Dec  1 10:28:44 2022 ; 2025 ;; 76.64 ;;
Thu Dec  1 10:28:45 2022 ; 2026 ;; 76.6 ;;
Thu Dec  1 10:28:46 2022 ; 2027 ;; 76.57 ;;
Thu Dec  1 10:28:47 2022 ; 2028 ;; 76.53 ;;
Thu Dec  1 10:28:48 2022 ; 2029 ;; 76.49 ;;
Thu Dec  1 10:28:49 2022 ; 2030 ;; 76.45 ;;
Thu Dec  1 10:28:50 2022 ; 2031 ;; 76.42 ;;
Thu Dec  1 10:28:51 2022 ; 2032 ;; 76.38 ;;
Thu Dec  1 10:28:53 2022 ; 2033 ;; 76.34 ;;
Thu Dec  1 10:28:54 2022 ; 2034 ;; 76.3 ;;
Thu Dec  1 10:28:55 2022 ; 2035 ;; 76.27 ;;
Thu Dec  1 10:28:56 2022 ; 2036 ;; 76.23 ;;
Thu Dec  1 10:28:57 2022 ; 2037 ;; 76.19 ;;
Thu Dec  1 10:28:58 2022 ; 2038 ;; 76.15 ;;
Thu Dec  1 10:28:59 2022 ; 2039 ;; 76.12 ;;
Thu Dec  1 10:29:00 2022 ; 2040 ;; 76.08 ;;
Thu Dec  1 10:29:01 2022 ; 2041 ;; 76.04 ;;
Thu Dec  1 10:29:02 2022 ; 2042 ;; 76.0 ;;
Thu Dec  1 10:29:03 2022 ; 2043 ;; 75.97 ;;
Thu Dec  1 10:29:05 2022 ; 2044 ;; 75.93 ;;
Thu Dec  1 10:29:06 2022 ; 2045 ;; 75.89 ;;
Thu Dec  1 10:29:07 2022 ; 2046 ;; 75.86 ;;
Thu Dec  1 10:29:08 2022 ; 2047 ;; 75.82 ;;
Thu Dec  1 10:29:09 2022 ; 2048 ;; 75.78 ;;
Thu Dec  1 10:29:10 2022 ; 2049 ;; 75.74 ;;
Thu Dec  1 10:29:11 2022 ; 2050 ;; 75.71 ;;
Thu Dec  1 10:29:12 2022 ; 2051 ;; 75.67 ;;
Thu Dec  1 10:29:13 2022 ; 2052 ;; 75.63 ;;
Thu Dec  1 10:29:14 2022 ; 2053 ;; 75.6 ;;
Thu Dec  1 10:29:16 2022 ; 2054 ;; 75.56 ;;
Thu Dec  1 10:29:17 2022 ; 2055 ;; 75.52 ;;
Thu Dec  1 10:29:18 2022 ; 2056 ;; 75.49 ;;
Thu Dec  1 10:29:19 2022 ; 2057 ;; 75.45 ;;
Thu Dec  1 10:29:20 2022 ; 2058 ;; 75.41 ;;
Thu Dec  1 10:29:21 2022 ; 2059 ;; 75.38 ;;
Thu Dec  1 10:29:22 2022 ; 2060 ;; 75.34 ;;
Thu Dec  1 10:29:23 2022 ; 2061 ;; 75.3 ;;
Thu Dec  1 10:29:24 2022 ; 2062 ;; 75.27 ;;
Thu Dec  1 10:29:25 2022 ; 2063 ;; 75.23 ;;
Thu Dec  1 10:29:26 2022 ; 2064 ;; 75.19 ;;
Thu Dec  1 10:29:27 2022 ; 2065 ;; 75.16 ;;
Thu Dec  1 10:29:28 2022 ; 2066 ;; 75.12 ;;
Thu Dec  1 10:29:30 2022 ; 2067 ;; 75.08 ;;
Thu Dec  1 10:29:31 2022 ; 2068 ;; 75.05 ;;
Thu Dec  1 10:29:32 2022 ; 2069 ;; 75.01 ;;
Thu Dec  1 10:29:33 2022 ; 2070 ;; 74.98 ;;
Thu Dec  1 10:29:34 2022 ; 2071 ;; 74.94 ;;
Thu Dec  1 10:29:35 2022 ; 2072 ;; 74.9 ;;
Thu Dec  1 10:29:36 2022 ; 2073 ;; 74.87 ;;
Thu Dec  1 10:29:37 2022 ; 2074 ;; 74.83 ;;
Thu Dec  1 10:29:38 2022 ; 2075 ;; 74.8 ;;
Thu Dec  1 10:29:39 2022 ; 2076 ;; 74.76 ;;
Thu Dec  1 10:29:40 2022 ; 2077 ;; 74.72 ;;
Thu Dec  1 10:29:42 2022 ; 2078 ;; 74.69 ;;
Thu Dec  1 10:29:43 2022 ; 2079 ;; 74.65 ;;
Thu Dec  1 10:29:44 2022 ; 2080 ;; 74.62 ;;
Thu Dec  1 10:29:45 2022 ; 2081 ;; 74.58 ;;
Thu Dec  1 10:29:46 2022 ; 2082 ;; 74.54 ;;
Thu Dec  1 10:29:47 2022 ; 2083 ;; 74.51 ;;
Thu Dec  1 10:29:48 2022 ; 2084 ;; 74.47 ;;
Thu Dec  1 10:29:49 2022 ; 2085 ;; 74.44 ;;
Thu Dec  1 10:29:50 2022 ; 2086 ;; 74.4 ;;
Thu Dec  1 10:29:51 2022 ; 2087 ;; 74.37 ;;
Thu Dec  1 10:29:52 2022 ; 2088 ;; 74.33 ;;
Thu Dec  1 10:29:54 2022 ; 2089 ;; 74.29 ;;
Thu Dec  1 10:29:55 2022 ; 2090 ;; 74.26 ;;
Thu Dec  1 10:29:56 2022 ; 2091 ;; 74.22 ;;
Thu Dec  1 10:29:57 2022 ; 2092 ;; 74.19 ;;
Thu Dec  1 10:29:58 2022 ; 2093 ;; 74.15 ;;
Thu Dec  1 10:29:59 2022 ; 2094 ;; 74.12 ;;
Thu Dec  1 10:30:00 2022 ; 2095 ;; 74.08 ;;
Thu Dec  1 10:30:01 2022 ; 2096 ;; 74.05 ;;
Thu Dec  1 10:30:02 2022 ; 2097 ;; 74.01 ;;
Thu Dec  1 10:30:03 2022 ; 2098 ;; 73.98 ;;
Thu Dec  1 10:30:04 2022 ; 2099 ;; 73.94 ;;
